"pf"	"scenario"
"5054"	"Parameters prev-exp-BU 5546 10_06_2020 23_51.txt"	"prev-exp-BU"
"5055"	"Parameters prev-exp-BU 5547 10_06_2020 23_51.txt"	"prev-exp-BU"
"5056"	"Parameters prev-exp-BU 5548 10_06_2020 23_52.txt"	"prev-exp-BU"
"5057"	"Parameters prev-exp-BU 5549 10_06_2020 23_52.txt"	"prev-exp-BU"
"5058"	"Parameters prev-exp-BU 555 10_06_2020 22_44.txt"	"prev-exp-BU"
"5059"	"Parameters prev-exp-BU 5550 10_06_2020 23_53.txt"	"prev-exp-BU"
"5060"	"Parameters prev-exp-BU 5551 10_06_2020 23_53.txt"	"prev-exp-BU"
"5061"	"Parameters prev-exp-BU 5552 10_06_2020 23_53.txt"	"prev-exp-BU"
"5062"	"Parameters prev-exp-BU 5553 10_06_2020 23_54.txt"	"prev-exp-BU"
"5063"	"Parameters prev-exp-BU 5554 10_06_2020 23_54.txt"	"prev-exp-BU"
"5064"	"Parameters prev-exp-BU 5555 10_06_2020 23_55.txt"	"prev-exp-BU"
"5065"	"Parameters prev-exp-BU 5556 10_06_2020 23_55.txt"	"prev-exp-BU"
"5066"	"Parameters prev-exp-BU 5557 10_06_2020 23_56.txt"	"prev-exp-BU"
"5067"	"Parameters prev-exp-BU 5558 10_06_2020 23_56.txt"	"prev-exp-BU"
"5068"	"Parameters prev-exp-BU 5559 10_06_2020 23_57.txt"	"prev-exp-BU"
"5069"	"Parameters prev-exp-BU 556 10_06_2020 22_44.txt"	"prev-exp-BU"
"5070"	"Parameters prev-exp-BU 5560 10_06_2020 23_57.txt"	"prev-exp-BU"
"5071"	"Parameters prev-exp-BU 5561 10_06_2020 23_58.txt"	"prev-exp-BU"
"5072"	"Parameters prev-exp-BU 5562 10_06_2020 23_58.txt"	"prev-exp-BU"
"5073"	"Parameters prev-exp-BU 5563 10_06_2020 23_59.txt"	"prev-exp-BU"
"5074"	"Parameters prev-exp-BU 5564 10_06_2020 23_59.txt"	"prev-exp-BU"
"5075"	"Parameters prev-exp-BU 5565 10_06_2020 23_59.txt"	"prev-exp-BU"
"5076"	"Parameters prev-exp-BU 5566 11_06_2020 00_00.txt"	"prev-exp-BU"
"5077"	"Parameters prev-exp-BU 5567 11_06_2020 00_00.txt"	"prev-exp-BU"
"5078"	"Parameters prev-exp-BU 5568 11_06_2020 00_01.txt"	"prev-exp-BU"
"5079"	"Parameters prev-exp-BU 5569 11_06_2020 00_01.txt"	"prev-exp-BU"
"5080"	"Parameters prev-exp-BU 557 10_06_2020 22_45.txt"	"prev-exp-BU"
"5081"	"Parameters prev-exp-BU 5570 11_06_2020 00_02.txt"	"prev-exp-BU"
"5082"	"Parameters prev-exp-BU 5571 11_06_2020 00_02.txt"	"prev-exp-BU"
"5083"	"Parameters prev-exp-BU 5572 11_06_2020 00_03.txt"	"prev-exp-BU"
"5084"	"Parameters prev-exp-BU 5573 11_06_2020 00_03.txt"	"prev-exp-BU"
"5085"	"Parameters prev-exp-BU 5574 11_06_2020 00_04.txt"	"prev-exp-BU"
"5086"	"Parameters prev-exp-BU 5575 11_06_2020 00_04.txt"	"prev-exp-BU"
"5087"	"Parameters prev-exp-BU 5576 11_06_2020 00_05.txt"	"prev-exp-BU"
"5088"	"Parameters prev-exp-BU 5577 11_06_2020 00_05.txt"	"prev-exp-BU"
"5089"	"Parameters prev-exp-BU 5578 11_06_2020 00_05.txt"	"prev-exp-BU"
"5090"	"Parameters prev-exp-BU 5579 11_06_2020 00_06.txt"	"prev-exp-BU"
"5091"	"Parameters prev-exp-BU 558 10_06_2020 22_45.txt"	"prev-exp-BU"
"5092"	"Parameters prev-exp-BU 5580 11_06_2020 00_06.txt"	"prev-exp-BU"
"5093"	"Parameters prev-exp-BU 5581 11_06_2020 00_07.txt"	"prev-exp-BU"
"5094"	"Parameters prev-exp-BU 5582 11_06_2020 00_07.txt"	"prev-exp-BU"
"5095"	"Parameters prev-exp-BU 5583 11_06_2020 00_08.txt"	"prev-exp-BU"
"5096"	"Parameters prev-exp-BU 5584 11_06_2020 00_08.txt"	"prev-exp-BU"
"5097"	"Parameters prev-exp-BU 5585 11_06_2020 00_09.txt"	"prev-exp-BU"
"5098"	"Parameters prev-exp-BU 5586 11_06_2020 00_09.txt"	"prev-exp-BU"
"5099"	"Parameters prev-exp-BU 5587 11_06_2020 00_09.txt"	"prev-exp-BU"
"5100"	"Parameters prev-exp-BU 5588 11_06_2020 00_10.txt"	"prev-exp-BU"
"5101"	"Parameters prev-exp-BU 5589 11_06_2020 00_10.txt"	"prev-exp-BU"
"5102"	"Parameters prev-exp-BU 559 10_06_2020 22_46.txt"	"prev-exp-BU"
"5103"	"Parameters prev-exp-BU 5590 11_06_2020 00_11.txt"	"prev-exp-BU"
"5104"	"Parameters prev-exp-BU 5591 11_06_2020 00_11.txt"	"prev-exp-BU"
"5105"	"Parameters prev-exp-BU 5592 11_06_2020 00_12.txt"	"prev-exp-BU"
"5106"	"Parameters prev-exp-BU 5593 11_06_2020 00_12.txt"	"prev-exp-BU"
"5107"	"Parameters prev-exp-BU 5594 11_06_2020 00_13.txt"	"prev-exp-BU"
"5108"	"Parameters prev-exp-BU 5595 11_06_2020 00_13.txt"	"prev-exp-BU"
"5109"	"Parameters prev-exp-BU 5596 11_06_2020 00_14.txt"	"prev-exp-BU"
"5110"	"Parameters prev-exp-BU 5597 11_06_2020 00_14.txt"	"prev-exp-BU"
"5111"	"Parameters prev-exp-BU 5598 11_06_2020 00_14.txt"	"prev-exp-BU"
"5112"	"Parameters prev-exp-BU 5599 11_06_2020 00_15.txt"	"prev-exp-BU"
"5113"	"Parameters prev-exp-BU 56 10_06_2020 18_53.txt"	"prev-exp-BU"
"5114"	"Parameters prev-exp-BU 560 10_06_2020 22_46.txt"	"prev-exp-BU"
"5115"	"Parameters prev-exp-BU 5600 11_06_2020 00_15.txt"	"prev-exp-BU"
"5116"	"Parameters prev-exp-BU 5601 11_06_2020 00_16.txt"	"prev-exp-BU"
"5117"	"Parameters prev-exp-BU 5602 11_06_2020 00_16.txt"	"prev-exp-BU"
"5118"	"Parameters prev-exp-BU 5603 11_06_2020 00_17.txt"	"prev-exp-BU"
"5119"	"Parameters prev-exp-BU 5604 11_06_2020 00_17.txt"	"prev-exp-BU"
"5120"	"Parameters prev-exp-BU 5605 11_06_2020 00_18.txt"	"prev-exp-BU"
"5121"	"Parameters prev-exp-BU 5606 11_06_2020 00_18.txt"	"prev-exp-BU"
"5122"	"Parameters prev-exp-BU 5607 11_06_2020 00_19.txt"	"prev-exp-BU"
"5123"	"Parameters prev-exp-BU 5608 11_06_2020 00_19.txt"	"prev-exp-BU"
"5124"	"Parameters prev-exp-BU 5609 11_06_2020 00_20.txt"	"prev-exp-BU"
"5125"	"Parameters prev-exp-BU 561 10_06_2020 22_47.txt"	"prev-exp-BU"
"5126"	"Parameters prev-exp-BU 5610 11_06_2020 00_20.txt"	"prev-exp-BU"
"5127"	"Parameters prev-exp-BU 5611 11_06_2020 00_21.txt"	"prev-exp-BU"
"5128"	"Parameters prev-exp-BU 5612 11_06_2020 00_21.txt"	"prev-exp-BU"
"5129"	"Parameters prev-exp-BU 5613 11_06_2020 00_22.txt"	"prev-exp-BU"
"5130"	"Parameters prev-exp-BU 5614 11_06_2020 00_22.txt"	"prev-exp-BU"
"5131"	"Parameters prev-exp-BU 5615 11_06_2020 00_23.txt"	"prev-exp-BU"
"5132"	"Parameters prev-exp-BU 5616 11_06_2020 00_23.txt"	"prev-exp-BU"
"5133"	"Parameters prev-exp-BU 5617 11_06_2020 00_24.txt"	"prev-exp-BU"
"5134"	"Parameters prev-exp-BU 5618 11_06_2020 00_24.txt"	"prev-exp-BU"
"5135"	"Parameters prev-exp-BU 5619 11_06_2020 00_25.txt"	"prev-exp-BU"
"5136"	"Parameters prev-exp-BU 562 10_06_2020 22_47.txt"	"prev-exp-BU"
"5137"	"Parameters prev-exp-BU 5620 11_06_2020 00_25.txt"	"prev-exp-BU"
"5138"	"Parameters prev-exp-BU 5621 11_06_2020 00_25.txt"	"prev-exp-BU"
"5139"	"Parameters prev-exp-BU 5622 11_06_2020 00_26.txt"	"prev-exp-BU"
"5140"	"Parameters prev-exp-BU 5623 11_06_2020 00_26.txt"	"prev-exp-BU"
"5141"	"Parameters prev-exp-BU 5624 11_06_2020 00_27.txt"	"prev-exp-BU"
"5142"	"Parameters prev-exp-BU 5625 11_06_2020 00_27.txt"	"prev-exp-BU"
"5143"	"Parameters prev-exp-BU 5626 11_06_2020 00_28.txt"	"prev-exp-BU"
"5144"	"Parameters prev-exp-BU 5627 11_06_2020 00_28.txt"	"prev-exp-BU"
"5145"	"Parameters prev-exp-BU 5628 11_06_2020 00_29.txt"	"prev-exp-BU"
"5146"	"Parameters prev-exp-BU 5629 11_06_2020 00_29.txt"	"prev-exp-BU"
"5147"	"Parameters prev-exp-BU 563 10_06_2020 22_48.txt"	"prev-exp-BU"
"5148"	"Parameters prev-exp-BU 5630 11_06_2020 00_30.txt"	"prev-exp-BU"
"5149"	"Parameters prev-exp-BU 5631 11_06_2020 00_30.txt"	"prev-exp-BU"
"5150"	"Parameters prev-exp-BU 5632 11_06_2020 00_30.txt"	"prev-exp-BU"
"5151"	"Parameters prev-exp-BU 5633 11_06_2020 00_31.txt"	"prev-exp-BU"
"5152"	"Parameters prev-exp-BU 5634 11_06_2020 00_31.txt"	"prev-exp-BU"
"5153"	"Parameters prev-exp-BU 5635 11_06_2020 00_32.txt"	"prev-exp-BU"
"5154"	"Parameters prev-exp-BU 5636 11_06_2020 00_32.txt"	"prev-exp-BU"
"5155"	"Parameters prev-exp-BU 5637 11_06_2020 00_33.txt"	"prev-exp-BU"
"5156"	"Parameters prev-exp-BU 5638 11_06_2020 00_33.txt"	"prev-exp-BU"
"5157"	"Parameters prev-exp-BU 5639 11_06_2020 00_34.txt"	"prev-exp-BU"
"5158"	"Parameters prev-exp-BU 564 10_06_2020 22_48.txt"	"prev-exp-BU"
"5159"	"Parameters prev-exp-BU 5640 11_06_2020 00_34.txt"	"prev-exp-BU"
"5160"	"Parameters prev-exp-BU 5641 11_06_2020 00_35.txt"	"prev-exp-BU"
"5161"	"Parameters prev-exp-BU 5642 11_06_2020 00_35.txt"	"prev-exp-BU"
"5162"	"Parameters prev-exp-BU 5643 11_06_2020 00_35.txt"	"prev-exp-BU"
"5163"	"Parameters prev-exp-BU 5644 11_06_2020 00_36.txt"	"prev-exp-BU"
"5164"	"Parameters prev-exp-BU 5645 11_06_2020 00_36.txt"	"prev-exp-BU"
"5165"	"Parameters prev-exp-BU 5646 11_06_2020 00_37.txt"	"prev-exp-BU"
"5166"	"Parameters prev-exp-BU 5647 11_06_2020 00_37.txt"	"prev-exp-BU"
"5167"	"Parameters prev-exp-BU 5648 11_06_2020 00_38.txt"	"prev-exp-BU"
"5168"	"Parameters prev-exp-BU 5649 11_06_2020 00_38.txt"	"prev-exp-BU"
"5169"	"Parameters prev-exp-BU 565 10_06_2020 22_48.txt"	"prev-exp-BU"
"5170"	"Parameters prev-exp-BU 5650 11_06_2020 00_39.txt"	"prev-exp-BU"
"5171"	"Parameters prev-exp-BU 5651 11_06_2020 00_39.txt"	"prev-exp-BU"
"5172"	"Parameters prev-exp-BU 5652 11_06_2020 00_40.txt"	"prev-exp-BU"
"5173"	"Parameters prev-exp-BU 5653 11_06_2020 00_40.txt"	"prev-exp-BU"
"5174"	"Parameters prev-exp-BU 5654 11_06_2020 00_40.txt"	"prev-exp-BU"
"5175"	"Parameters prev-exp-BU 5655 11_06_2020 00_41.txt"	"prev-exp-BU"
"5176"	"Parameters prev-exp-BU 5656 11_06_2020 00_41.txt"	"prev-exp-BU"
"5177"	"Parameters prev-exp-BU 5657 11_06_2020 00_42.txt"	"prev-exp-BU"
"5178"	"Parameters prev-exp-BU 5658 11_06_2020 00_42.txt"	"prev-exp-BU"
"5179"	"Parameters prev-exp-BU 5659 11_06_2020 00_43.txt"	"prev-exp-BU"
"5180"	"Parameters prev-exp-BU 566 10_06_2020 22_49.txt"	"prev-exp-BU"
"5181"	"Parameters prev-exp-BU 5660 11_06_2020 00_43.txt"	"prev-exp-BU"
"5182"	"Parameters prev-exp-BU 5661 11_06_2020 00_43.txt"	"prev-exp-BU"
"5183"	"Parameters prev-exp-BU 5662 11_06_2020 00_44.txt"	"prev-exp-BU"
"5184"	"Parameters prev-exp-BU 5663 11_06_2020 00_45.txt"	"prev-exp-BU"
"5185"	"Parameters prev-exp-BU 5664 11_06_2020 00_45.txt"	"prev-exp-BU"
"5186"	"Parameters prev-exp-BU 5665 11_06_2020 00_45.txt"	"prev-exp-BU"
"5187"	"Parameters prev-exp-BU 5666 11_06_2020 00_46.txt"	"prev-exp-BU"
"5188"	"Parameters prev-exp-BU 5667 11_06_2020 00_46.txt"	"prev-exp-BU"
"5189"	"Parameters prev-exp-BU 5668 11_06_2020 00_47.txt"	"prev-exp-BU"
"5190"	"Parameters prev-exp-BU 5669 11_06_2020 00_47.txt"	"prev-exp-BU"
"5191"	"Parameters prev-exp-BU 567 10_06_2020 22_50.txt"	"prev-exp-BU"
"5192"	"Parameters prev-exp-BU 5670 11_06_2020 00_48.txt"	"prev-exp-BU"
"5193"	"Parameters prev-exp-BU 5671 11_06_2020 00_48.txt"	"prev-exp-BU"
"5194"	"Parameters prev-exp-BU 5672 11_06_2020 00_49.txt"	"prev-exp-BU"
"5195"	"Parameters prev-exp-BU 5673 11_06_2020 00_49.txt"	"prev-exp-BU"
"5196"	"Parameters prev-exp-BU 5674 11_06_2020 00_49.txt"	"prev-exp-BU"
"5197"	"Parameters prev-exp-BU 5675 11_06_2020 00_50.txt"	"prev-exp-BU"
"5198"	"Parameters prev-exp-BU 5676 11_06_2020 00_50.txt"	"prev-exp-BU"
"5199"	"Parameters prev-exp-BU 5677 11_06_2020 00_51.txt"	"prev-exp-BU"
"5200"	"Parameters prev-exp-BU 5678 11_06_2020 00_51.txt"	"prev-exp-BU"
"5201"	"Parameters prev-exp-BU 5679 11_06_2020 00_52.txt"	"prev-exp-BU"
"5202"	"Parameters prev-exp-BU 568 10_06_2020 22_50.txt"	"prev-exp-BU"
"5203"	"Parameters prev-exp-BU 5680 11_06_2020 00_52.txt"	"prev-exp-BU"
"5204"	"Parameters prev-exp-BU 5681 11_06_2020 00_53.txt"	"prev-exp-BU"
"5205"	"Parameters prev-exp-BU 5682 11_06_2020 00_53.txt"	"prev-exp-BU"
"5206"	"Parameters prev-exp-BU 5683 11_06_2020 00_54.txt"	"prev-exp-BU"
"5207"	"Parameters prev-exp-BU 5684 11_06_2020 00_54.txt"	"prev-exp-BU"
"5208"	"Parameters prev-exp-BU 5685 11_06_2020 00_55.txt"	"prev-exp-BU"
"5209"	"Parameters prev-exp-BU 5686 11_06_2020 00_55.txt"	"prev-exp-BU"
"5210"	"Parameters prev-exp-BU 5687 11_06_2020 00_56.txt"	"prev-exp-BU"
"5211"	"Parameters prev-exp-BU 5688 11_06_2020 00_56.txt"	"prev-exp-BU"
"5212"	"Parameters prev-exp-BU 5689 11_06_2020 00_57.txt"	"prev-exp-BU"
"5213"	"Parameters prev-exp-BU 569 10_06_2020 22_50.txt"	"prev-exp-BU"
"5214"	"Parameters prev-exp-BU 5690 11_06_2020 00_57.txt"	"prev-exp-BU"
"5215"	"Parameters prev-exp-BU 5691 11_06_2020 00_58.txt"	"prev-exp-BU"
"5216"	"Parameters prev-exp-BU 5692 11_06_2020 00_58.txt"	"prev-exp-BU"
"5217"	"Parameters prev-exp-BU 5693 11_06_2020 00_58.txt"	"prev-exp-BU"
"5218"	"Parameters prev-exp-BU 5694 11_06_2020 00_59.txt"	"prev-exp-BU"
"5219"	"Parameters prev-exp-BU 5695 11_06_2020 00_59.txt"	"prev-exp-BU"
"5220"	"Parameters prev-exp-BU 5696 11_06_2020 01_00.txt"	"prev-exp-BU"
"5221"	"Parameters prev-exp-BU 5697 11_06_2020 01_00.txt"	"prev-exp-BU"
"5222"	"Parameters prev-exp-BU 5698 11_06_2020 01_01.txt"	"prev-exp-BU"
"5223"	"Parameters prev-exp-BU 5699 11_06_2020 01_01.txt"	"prev-exp-BU"
"5224"	"Parameters prev-exp-BU 57 10_06_2020 18_54.txt"	"prev-exp-BU"
"5225"	"Parameters prev-exp-BU 570 10_06_2020 22_51.txt"	"prev-exp-BU"
"5226"	"Parameters prev-exp-BU 5700 11_06_2020 01_02.txt"	"prev-exp-BU"
"5227"	"Parameters prev-exp-BU 5701 11_06_2020 01_02.txt"	"prev-exp-BU"
"5228"	"Parameters prev-exp-BU 5702 11_06_2020 01_03.txt"	"prev-exp-BU"
"5229"	"Parameters prev-exp-BU 5703 11_06_2020 01_03.txt"	"prev-exp-BU"
"5230"	"Parameters prev-exp-BU 5704 11_06_2020 01_04.txt"	"prev-exp-BU"
"5231"	"Parameters prev-exp-BU 5705 11_06_2020 01_04.txt"	"prev-exp-BU"
"5232"	"Parameters prev-exp-BU 5706 11_06_2020 01_04.txt"	"prev-exp-BU"
"5233"	"Parameters prev-exp-BU 5707 11_06_2020 01_05.txt"	"prev-exp-BU"
"5234"	"Parameters prev-exp-BU 5708 11_06_2020 01_05.txt"	"prev-exp-BU"
"5235"	"Parameters prev-exp-BU 5709 11_06_2020 01_06.txt"	"prev-exp-BU"
"5236"	"Parameters prev-exp-BU 571 10_06_2020 22_51.txt"	"prev-exp-BU"
"5237"	"Parameters prev-exp-BU 5710 11_06_2020 01_06.txt"	"prev-exp-BU"
"5238"	"Parameters prev-exp-BU 5711 11_06_2020 01_07.txt"	"prev-exp-BU"
"5239"	"Parameters prev-exp-BU 5712 11_06_2020 01_07.txt"	"prev-exp-BU"
"5240"	"Parameters prev-exp-BU 5713 11_06_2020 01_08.txt"	"prev-exp-BU"
"5241"	"Parameters prev-exp-BU 5714 11_06_2020 01_08.txt"	"prev-exp-BU"
"5242"	"Parameters prev-exp-BU 5715 11_06_2020 01_09.txt"	"prev-exp-BU"
"5243"	"Parameters prev-exp-BU 5716 11_06_2020 01_09.txt"	"prev-exp-BU"
"5244"	"Parameters prev-exp-BU 5717 11_06_2020 01_09.txt"	"prev-exp-BU"
"5245"	"Parameters prev-exp-BU 5718 11_06_2020 01_10.txt"	"prev-exp-BU"
"5246"	"Parameters prev-exp-BU 5719 11_06_2020 01_10.txt"	"prev-exp-BU"
"5247"	"Parameters prev-exp-BU 572 10_06_2020 22_52.txt"	"prev-exp-BU"
"5248"	"Parameters prev-exp-BU 5720 11_06_2020 01_11.txt"	"prev-exp-BU"
"5249"	"Parameters prev-exp-BU 5721 11_06_2020 01_11.txt"	"prev-exp-BU"
"5250"	"Parameters prev-exp-BU 5722 11_06_2020 01_12.txt"	"prev-exp-BU"
"5251"	"Parameters prev-exp-BU 5723 11_06_2020 01_12.txt"	"prev-exp-BU"
"5252"	"Parameters prev-exp-BU 5724 11_06_2020 01_13.txt"	"prev-exp-BU"
"5253"	"Parameters prev-exp-BU 5725 11_06_2020 01_13.txt"	"prev-exp-BU"
"5254"	"Parameters prev-exp-BU 5726 11_06_2020 01_14.txt"	"prev-exp-BU"
"5255"	"Parameters prev-exp-BU 5727 11_06_2020 01_14.txt"	"prev-exp-BU"
"5256"	"Parameters prev-exp-BU 5728 11_06_2020 01_15.txt"	"prev-exp-BU"
"5257"	"Parameters prev-exp-BU 5729 11_06_2020 01_15.txt"	"prev-exp-BU"
"5258"	"Parameters prev-exp-BU 573 10_06_2020 22_52.txt"	"prev-exp-BU"
"5259"	"Parameters prev-exp-BU 5730 11_06_2020 01_16.txt"	"prev-exp-BU"
"5260"	"Parameters prev-exp-BU 5731 11_06_2020 01_16.txt"	"prev-exp-BU"
"5261"	"Parameters prev-exp-BU 5732 11_06_2020 01_17.txt"	"prev-exp-BU"
"5262"	"Parameters prev-exp-BU 5733 11_06_2020 01_17.txt"	"prev-exp-BU"
"5263"	"Parameters prev-exp-BU 5734 11_06_2020 01_17.txt"	"prev-exp-BU"
"5264"	"Parameters prev-exp-BU 5735 11_06_2020 01_18.txt"	"prev-exp-BU"
"5265"	"Parameters prev-exp-BU 5736 11_06_2020 01_18.txt"	"prev-exp-BU"
"5266"	"Parameters prev-exp-BU 5737 11_06_2020 01_19.txt"	"prev-exp-BU"
"5267"	"Parameters prev-exp-BU 5738 11_06_2020 01_19.txt"	"prev-exp-BU"
"5268"	"Parameters prev-exp-BU 5739 11_06_2020 01_20.txt"	"prev-exp-BU"
"5269"	"Parameters prev-exp-BU 574 10_06_2020 22_53.txt"	"prev-exp-BU"
"5270"	"Parameters prev-exp-BU 5740 11_06_2020 01_20.txt"	"prev-exp-BU"
"5271"	"Parameters prev-exp-BU 5741 11_06_2020 01_21.txt"	"prev-exp-BU"
"5272"	"Parameters prev-exp-BU 5742 11_06_2020 01_21.txt"	"prev-exp-BU"
"5273"	"Parameters prev-exp-BU 5743 11_06_2020 01_21.txt"	"prev-exp-BU"
"5274"	"Parameters prev-exp-BU 5744 11_06_2020 01_22.txt"	"prev-exp-BU"
"5275"	"Parameters prev-exp-BU 5745 11_06_2020 01_22.txt"	"prev-exp-BU"
"5276"	"Parameters prev-exp-BU 5746 11_06_2020 01_23.txt"	"prev-exp-BU"
"5277"	"Parameters prev-exp-BU 5747 11_06_2020 01_23.txt"	"prev-exp-BU"
"5278"	"Parameters prev-exp-BU 5748 11_06_2020 01_24.txt"	"prev-exp-BU"
"5279"	"Parameters prev-exp-BU 5749 11_06_2020 01_24.txt"	"prev-exp-BU"
"5280"	"Parameters prev-exp-BU 575 10_06_2020 22_53.txt"	"prev-exp-BU"
"5281"	"Parameters prev-exp-BU 5750 11_06_2020 01_25.txt"	"prev-exp-BU"
"5282"	"Parameters prev-exp-BU 5751 11_06_2020 01_25.txt"	"prev-exp-BU"
"5283"	"Parameters prev-exp-BU 5752 11_06_2020 01_26.txt"	"prev-exp-BU"
"5284"	"Parameters prev-exp-BU 5753 11_06_2020 01_26.txt"	"prev-exp-BU"
"5285"	"Parameters prev-exp-BU 5754 11_06_2020 01_27.txt"	"prev-exp-BU"
"5286"	"Parameters prev-exp-BU 5755 11_06_2020 01_27.txt"	"prev-exp-BU"
"5287"	"Parameters prev-exp-BU 5756 11_06_2020 01_27.txt"	"prev-exp-BU"
"5288"	"Parameters prev-exp-BU 5757 11_06_2020 01_28.txt"	"prev-exp-BU"
"5289"	"Parameters prev-exp-BU 5758 11_06_2020 01_28.txt"	"prev-exp-BU"
"5290"	"Parameters prev-exp-BU 5759 11_06_2020 01_29.txt"	"prev-exp-BU"
"5291"	"Parameters prev-exp-BU 576 10_06_2020 22_54.txt"	"prev-exp-BU"
"5292"	"Parameters prev-exp-BU 5760 11_06_2020 01_29.txt"	"prev-exp-BU"
"5293"	"Parameters prev-exp-BU 5761 11_06_2020 01_30.txt"	"prev-exp-BU"
"5294"	"Parameters prev-exp-BU 5762 11_06_2020 01_30.txt"	"prev-exp-BU"
"5295"	"Parameters prev-exp-BU 5763 11_06_2020 01_31.txt"	"prev-exp-BU"
"5296"	"Parameters prev-exp-BU 5764 11_06_2020 01_31.txt"	"prev-exp-BU"
"5297"	"Parameters prev-exp-BU 5765 11_06_2020 01_32.txt"	"prev-exp-BU"
"5298"	"Parameters prev-exp-BU 5766 11_06_2020 01_32.txt"	"prev-exp-BU"
"5299"	"Parameters prev-exp-BU 5767 11_06_2020 01_32.txt"	"prev-exp-BU"
"5300"	"Parameters prev-exp-BU 5768 11_06_2020 01_33.txt"	"prev-exp-BU"
"5301"	"Parameters prev-exp-BU 5769 11_06_2020 01_33.txt"	"prev-exp-BU"
"5302"	"Parameters prev-exp-BU 577 10_06_2020 22_54.txt"	"prev-exp-BU"
"5303"	"Parameters prev-exp-BU 5770 11_06_2020 01_34.txt"	"prev-exp-BU"
"5304"	"Parameters prev-exp-BU 5771 11_06_2020 01_34.txt"	"prev-exp-BU"
"5305"	"Parameters prev-exp-BU 5772 11_06_2020 01_35.txt"	"prev-exp-BU"
"5306"	"Parameters prev-exp-BU 5773 11_06_2020 01_35.txt"	"prev-exp-BU"
"5307"	"Parameters prev-exp-BU 5774 11_06_2020 01_36.txt"	"prev-exp-BU"
"5308"	"Parameters prev-exp-BU 5775 11_06_2020 01_36.txt"	"prev-exp-BU"
"5309"	"Parameters prev-exp-BU 5776 11_06_2020 01_36.txt"	"prev-exp-BU"
"5310"	"Parameters prev-exp-BU 5777 11_06_2020 01_37.txt"	"prev-exp-BU"
"5311"	"Parameters prev-exp-BU 5778 11_06_2020 01_37.txt"	"prev-exp-BU"
"5312"	"Parameters prev-exp-BU 5779 11_06_2020 01_38.txt"	"prev-exp-BU"
"5313"	"Parameters prev-exp-BU 578 10_06_2020 22_55.txt"	"prev-exp-BU"
"5314"	"Parameters prev-exp-BU 5780 11_06_2020 01_38.txt"	"prev-exp-BU"
"5315"	"Parameters prev-exp-BU 5781 11_06_2020 01_39.txt"	"prev-exp-BU"
"5316"	"Parameters prev-exp-BU 5782 11_06_2020 01_39.txt"	"prev-exp-BU"
"5317"	"Parameters prev-exp-BU 5783 11_06_2020 01_40.txt"	"prev-exp-BU"
"5318"	"Parameters prev-exp-BU 5784 11_06_2020 01_40.txt"	"prev-exp-BU"
"5319"	"Parameters prev-exp-BU 5785 11_06_2020 01_41.txt"	"prev-exp-BU"
"5320"	"Parameters prev-exp-BU 5786 11_06_2020 01_41.txt"	"prev-exp-BU"
"5321"	"Parameters prev-exp-BU 5787 11_06_2020 01_41.txt"	"prev-exp-BU"
"5322"	"Parameters prev-exp-BU 5788 11_06_2020 01_42.txt"	"prev-exp-BU"
"5323"	"Parameters prev-exp-BU 5789 11_06_2020 01_42.txt"	"prev-exp-BU"
"5324"	"Parameters prev-exp-BU 579 10_06_2020 22_55.txt"	"prev-exp-BU"
"5325"	"Parameters prev-exp-BU 5790 11_06_2020 01_43.txt"	"prev-exp-BU"
"5326"	"Parameters prev-exp-BU 5791 11_06_2020 01_43.txt"	"prev-exp-BU"
"5327"	"Parameters prev-exp-BU 5792 11_06_2020 01_44.txt"	"prev-exp-BU"
"5328"	"Parameters prev-exp-BU 5793 11_06_2020 01_44.txt"	"prev-exp-BU"
"5329"	"Parameters prev-exp-BU 5794 11_06_2020 01_44.txt"	"prev-exp-BU"
"5330"	"Parameters prev-exp-BU 5795 11_06_2020 01_45.txt"	"prev-exp-BU"
"5331"	"Parameters prev-exp-BU 5796 11_06_2020 01_45.txt"	"prev-exp-BU"
"5332"	"Parameters prev-exp-BU 5797 11_06_2020 01_46.txt"	"prev-exp-BU"
"5333"	"Parameters prev-exp-BU 5798 11_06_2020 01_46.txt"	"prev-exp-BU"
"5334"	"Parameters prev-exp-BU 5799 11_06_2020 01_47.txt"	"prev-exp-BU"
"5335"	"Parameters prev-exp-BU 58 10_06_2020 18_54.txt"	"prev-exp-BU"
"5336"	"Parameters prev-exp-BU 580 10_06_2020 22_56.txt"	"prev-exp-BU"
"5337"	"Parameters prev-exp-BU 5800 11_06_2020 01_47.txt"	"prev-exp-BU"
"5338"	"Parameters prev-exp-BU 5801 11_06_2020 01_48.txt"	"prev-exp-BU"
"5339"	"Parameters prev-exp-BU 5802 11_06_2020 01_48.txt"	"prev-exp-BU"
"5340"	"Parameters prev-exp-BU 5803 11_06_2020 01_49.txt"	"prev-exp-BU"
"5341"	"Parameters prev-exp-BU 5804 11_06_2020 01_49.txt"	"prev-exp-BU"
"5342"	"Parameters prev-exp-BU 5805 11_06_2020 01_49.txt"	"prev-exp-BU"
"5343"	"Parameters prev-exp-BU 5806 11_06_2020 01_50.txt"	"prev-exp-BU"
"5344"	"Parameters prev-exp-BU 5807 11_06_2020 01_50.txt"	"prev-exp-BU"
"5345"	"Parameters prev-exp-BU 5808 11_06_2020 01_51.txt"	"prev-exp-BU"
